,village,timestamp,crop_type,total_yield,pesticides_tonnes,rainfall_mm,temperature_C,humidity_%,wind_speed_kmph,solar_radiation_Wm2,frost_days,soil_ph,soil_moisture_%,soil_nitrogen_ppm,soil_phosphorus_ppm,soil_potassium_ppm,organic_matter_%,fertilizer_kg_per_hectare,irrigation_mm,pesticide_use_liters,NDVI,EVI,SAVI,canopy_temp_C,previous_yield_tonnes,yield_variability_%,market_price_usd_per_tonne,demand_forecast_tonnes,altitude_m,slope_%,proximity_to_water_km,drought_frequency,heatwave_days,CO2_concentration_ppm,local_market_demand_tonnes,export_market_demand_tonnes,local_market_price_Maloti_per_tonne,export_market_price_Maloti_per_tonne,storage_cost_Maloti_per_month,transport_cost_Maloti_per_km,profit_margin_%,supply_vs_demand_ratio
74,Thaba-Tseka,2021-07-31,maize,8.916520360137842,3.063170898555665,170.43536915154527,27.270053589720717,43.61388208254184,13.34823405725302,374.9606445655698,4,7.316187312018308,12.339143186547908,79.24321706120968,29.312763574763768,128.6116881786031,1.507563323251329,84.40460198644888,55.98818391874267,1.8278403524124802,0.418651345548265,0.2861077714052339,0.6164217655679395,25.96334159446939,2.80332271227766,14.330222551816309,204.5121659557131,2542.426145023601,1312.3562177539363,14.328329341515282,6.621585453233857,1,6,391.81159691876627,906.1389036983132,591.3565366326225,4196.145593673133,6102.217136119838,267.3645418878141,43.667166582560824,29.414030228208535,1.2004066000528297
75,Ha Lejone,2021-08-31,maize,9.043339842332657,3.9980115592316037,196.82486818324685,30.682392046084075,75.96949732645612,5.562568731825776,573.780419396534,1,6.257462067293035,14.017669647140092,33.203409316136465,15.224684292713714,289.73510500546763,1.0464255829295288,61.74220905148236,42.53379589762478,1.5894364586437681,0.7532828978128401,0.40465489137627353,0.2013291161342074,38.02507013197102,3.8128521999091225,14.37691766884501,406.82363316515375,2365.8331940810576,1224.912863571316,9.766747410929328,1.5610877925918742,1,3,410.7990536148391,896.6031521108024,1103.508584540412,3343.095125338312,7089.471312479494,436.0846242565116,14.829918524821139,15.293875254079381,0.9731406927331366
76,Thaba-Tseka,2021-09-30,maize,4.50665298933119,4.742987654976725,114.54350496731037,15.845726253110149,47.80424551553449,15.968252039764794,576.1078122544056,3,7.384085641992604,26.672810740022012,55.878376896031895,18.996858384981948,189.62335634712326,2.3070081683990464,88.0571137832788,43.203289008544346,2.1083712613552077,0.4513419633695728,0.6390530315028062,0.2672725109448978,22.287540603804704,1.9845120563495602,16.029153004359813,531.1143400947616,3661.4590962587754,1359.2962322112173,11.775735740834486,1.516194951968581,2,8,400.0813453234851,1763.93066858785,231.00080919646072,5177.501152876741,7175.9040962086765,106.4178081790243,18.701478394021006,24.87679385886644,0.5063104356543094
77,Semonkong,2021-10-31,maize,9.39197267821471,3.6998242107724124,172.6952285946831,29.433614647095613,78.53215872823245,15.147646141120164,609.5106431344695,1,7.495158500969232,29.262822686663597,54.00573317183608,29.006939841603916,119.50617744961254,1.0881810050841159,61.10559190985888,29.446095824393943,1.2364040629904638,0.6650311621543058,0.7448990563388707,0.3391203729986869,30.98619716813113,2.797839902632968,21.350639132448897,508.9686062349113,1128.3244177762892,1441.6445416435931,4.124856419335414,4.491400159650749,1,5,399.6970533305534,1739.0177981509396,1202.8790642906713,5415.030044405463,5730.604138367134,110.88551832874684,45.361709512403245,15.184100424479581,1.119596548622832
78,Ha Lejone,2021-11-30,maize,3.3243881641998003,1.5246831400778296,161.32336034805758,19.709426794525413,72.93173344509707,18.089753947474513,532.2301997848675,3,6.02098482485532,28.572700906653473,76.42666029536022,17.162806742818333,219.9989768489193,2.485189628940848,104.6905755313726,40.023286735119655,1.4337922882562195,0.6466777731986626,0.5361823241209913,0.6250498737030543,26.118076434291716,2.803684853813622,15.507656732730773,348.96466726099015,4222.162193562283,1402.9992884387234,3.4238772673393765,4.110685767101116,2,4,391.8083026449563,533.2406111582384,1345.613195367374,4459.466774951958,7000.011855542931,491.2232205518523,48.17189731925428,5.674574852353824,1.21007316861215
79,Semonkong,2021-12-31,maize,5.313555882610349,2.9077359198994404,162.6637026176037,29.26668743798099,44.741829575028575,6.824339488478463,677.3450286705811,3,5.66009458137393,11.191380706855236,67.07494678436825,10.017466442526258,130.475195151696,1.7495748604946906,70.94081904653234,78.40997020660706,1.8545547437836798,0.6761202497641432,0.21470489077736668,0.31739787956674004,24.561398803431373,4.835107372200409,21.555974223972314,400.9924728508712,4934.030630688611,1490.3758395127225,3.269343892910931,2.737745327923763,0,8,381.16353557853313,2938.5861349206725,280.0516221666,4480.782733004625,7101.445614346715,130.22083195598105,23.825100014396273,20.320333163841354,0.8437505729451801
80,Semonkong,2022-01-31,maize,6.429169709121867,4.581647679059094,152.97612711677147,23.45696600151186,76.43937904003712,16.5249427992306,346.1890867832229,3,6.7254391976672245,29.69150593452443,61.021105602459706,18.905358451167743,293.3785179585491,3.8226260531126313,92.28587887819627,72.76567259273558,2.3179203936755615,0.6390871796240596,0.20762115029485068,0.2651135324092543,30.8445438719421,4.8173271299797875,22.33800499971047,479.08345926298995,1628.4017130347377,1536.9560201097133,3.2324215073260616,8.390631524296289,0,1,389.53517727879387,2195.667334631158,1242.0813047674799,5366.176450384448,5006.467651833755,301.66493134856825,23.152914546533477,20.874745168805312,0.6643385598800761
81,Ha Lejone,2022-02-28,maize,4.422857152635441,0.7761104242914982,167.8970751619542,32.744477392439364,41.54109041223551,14.22729609895693,501.29629576728126,2,6.920628262245474,21.594613773120575,20.21863341866534,12.386202830787798,204.85549924250125,1.671770859045219,77.62642565151911,83.25972443461777,2.2963508441928386,0.7055797053914104,0.7120848344015429,0.3448512936557666,38.04324758172554,2.9585083919655326,15.875515460545346,498.785228953668,3557.830482764135,1703.5589916441259,8.64139011784322,9.719997220542556,0,2,418.5369694643345,2981.3165654243617,1047.776064833015,4530.042955491061,4213.896980431019,382.4859514836325,42.452699439371514,17.795990881200332,1.2334673446043518
82,Mokhotlong,2022-03-31,maize,7.400216644260986,1.6025702288297992,134.92654496362837,15.58359787368965,81.30006772197709,7.213594671892842,454.68610803219565,4,5.9004296204340445,18.584973754441066,22.72161709348885,23.53295045810129,117.50692192405651,2.9354602918253825,63.88702354145312,75.12282776069321,1.198367209222662,0.3513497607587932,0.6227185604272245,0.2961367805051052,39.00128473815521,1.8699146963584936,21.721903892805752,221.513523021752,2317.1282354688356,1286.2807851441669,13.571157037252485,8.200679822036143,1,4,398.87202886877265,2692.1060701597294,372.4911340475844,2167.1259144227756,4666.4614966338395,110.91283248368615,27.756096196643565,6.36359742273946,0.8568157272305776
83,Qacha's Nek,2022-04-30,maize,4.243710343917205,1.7437759286750727,182.99140429352175,33.194934930829106,49.351475750733414,10.030306066915738,662.4603633762368,2,6.185431872249019,19.32969014800296,72.66063573271984,12.853656828277277,266.41396967534456,4.605363114745783,82.26197289913581,39.16005275979,0.980263819414581,0.29907807890374843,0.21949980697565707,0.23964984181236615,21.807857094520777,3.7031987177624766,21.778250663245235,327.5122513146508,1174.8455263105825,1790.1967979915617,5.004912598437283,4.0345290918690395,0,9,404.27153429095335,1445.6150541566271,682.3043188778383,2113.2811233495495,7504.8818192291055,395.30005852504996,27.38914684783323,7.052907431109976,0.6284604833047944
84,Mokhotlong,2022-05-31,maize,9.4698886834001,3.7505026248109883,62.011254127208424,26.620726789203143,67.13297005089674,18.154953212565562,576.8843319015896,1,6.78574311330848,29.584181241497095,63.8984312700355,27.16020239576887,198.46714604795363,2.043634627353953,98.07557898662182,54.645846985385056,1.2252676226750252,0.36300232129867066,0.3665595213967431,0.48377421463887227,34.879410615512356,4.325870914871993,21.884089271799944,403.92520251437327,2341.4876898180373,1647.1493400962208,13.294797481170601,4.8789315644397195,2,2,393.92928555189496,2533.6354995580637,227.75959868974556,4378.520125860803,5076.581744223313,320.45273508506887,46.944777977259086,16.29077207490119,1.2235318411445624
85,Semonkong,2022-06-30,maize,2.3727131012577667,3.6966535320832645,141.04902913751965,26.550762976190803,42.01628401470829,17.722829379921954,344.1298084474161,0,7.116296593030938,15.873166465974414,47.216768547301655,31.89565734862291,247.07604267111466,3.574944506118716,136.52509990230715,51.960408817702444,1.4583094790614486,0.800519048699265,0.4918985836262279,0.6540571166413679,21.206988134642394,1.9106351428835016,19.424183461475508,321.9942848993585,1910.9500624113853,1488.0622035502493,0.5523152875307075,2.607842487711536,1,9,388.36651441774575,2273.2837072511866,1127.7606100128544,4732.251977072624,4301.679386371167,120.79191844420714,23.570450788692206,20.998569773643624,1.130648241218429
86,Thaba-Tseka,2022-07-31,maize,8.858016584849274,1.1498123623689134,134.36285540122637,18.848033580955786,51.09949525565153,10.952202609992856,477.04776321605107,1,6.343254875825505,24.513174582988384,77.91902489746856,26.60804032745566,185.22864604483655,2.223929012455264,119.73978548472711,90.12837417417634,1.4130338455239644,0.33521979555382125,0.6495809297629989,0.37617596645755047,24.344029477792468,4.917327659832981,12.31065397027087,490.2722567443719,3127.941627880241,1404.3993025109494,3.2961866088057845,7.694434403441841,1,5,405.8946897754721,2053.750881311572,445.96288130400126,5243.824302356899,5147.788049099633,198.29136500658024,42.11610303112964,18.30246670366785,0.9101077908008784
87,Qacha's Nek,2022-08-31,maize,7.945333025259319,2.5072213063958726,61.66509149525757,32.66709892085015,81.05203451138806,18.04894448377601,753.8518137777255,4,6.314614407310511,18.344512800686807,57.49352906401858,37.83841855691677,171.11233468201502,2.8429289460710465,64.16754573462718,34.27523250987689,2.0878713174251144,0.7112224471836277,0.6297537693818663,0.5014823110005702,28.024186948996018,3.7462649618219768,6.714378126520623,489.2412699173922,1641.1981994185876,1489.3512113160166,4.492217071955348,6.176088623291708,2,7,393.0031327162811,1118.4571123513506,452.0488841656037,3694.1769209110344,7176.511203050668,270.99976886719344,49.97252153134064,29.430317351854942,1.2584500043526807
88,Mokhotlong,2022-09-30,maize,7.069070721517187,4.907353251691833,155.04419497553425,23.052097765605197,59.934136803664174,18.20582054471511,758.7675250943764,2,6.329549354566664,18.95540141486635,47.117251079683015,19.13371400476571,195.57190427053536,2.2224812976988955,149.50383077025646,92.69791528282703,1.659988405050197,0.24319461744994225,0.579623345933872,0.24009090342359277,38.96840229308531,4.079732527613631,24.39590004514485,244.33212183282745,4294.220324806487,1240.6055484761996,2.4129022910839124,3.221157336368402,2,3,391.62360820047775,2307.764439801559,959.816296398454,5396.237931327925,7109.858056938727,376.9522403850253,28.360890425222234,15.0796743909268,0.6069800317951621
89,Qacha's Nek,2022-10-31,maize,3.8540031967575477,1.8259994280826704,187.23287350760927,32.37900184688171,88.29831963927697,10.658540049756338,421.8802439361048,1,5.654648902496177,26.54896009625284,22.196720949383497,37.40778344742412,218.68750740071965,1.9075916327738378,84.91267318023397,44.337180474381775,2.4937229077955627,0.6468567989424272,0.4141438666594993,0.42469079825615064,26.99877701152358,4.943557050926641,15.467351138990304,590.872175076757,2857.7847365059138,1212.6403663270055,2.5893633925707875,6.472824524617233,2,9,398.46586608312316,2349.775231406489,439.78928286427924,5106.340202830055,5452.423612391325,363.76491952023565,20.69615766002748,29.351875814308123,0.9937178877711621
90,Semonkong,2022-11-30,maize,5.854258558843543,1.0710099429253588,68.95870509850764,32.25057287508281,51.50658075718885,17.703549904766824,560.2226123885891,4,6.277749682731908,25.024156013992,37.65715870301157,30.066191412169605,280.06255985377663,3.990862233195209,56.05455689414855,81.62012324330149,1.1349715765510708,0.5149017500993087,0.5318610829432318,0.24048610933302053,21.7661214638482,1.6377881346556418,7.781321711920768,502.5659673413765,3036.539729803634,1515.8808487676142,1.9457316470836838,2.4070376291875566,1,4,385.952291378557,2911.579671116393,412.61867945694496,4257.794728956143,7300.700387271354,268.99817907068723,29.191636903391114,6.72741996012728,1.1667313783463888
91,Mokhotlong,2022-12-31,maize,2.251038716299531,0.5052117737442247,166.5066209665161,34.076714197219104,49.64897784451558,17.888042185940975,779.6544550925612,3,7.094802596581024,27.44673883142283,33.30306575629098,10.051508433240294,286.53772139163357,4.028752669786764,138.8983735784816,81.15957857192038,0.9120242282656805,0.5569514321289624,0.685323773333516,0.62482223684212,23.38550710927552,3.0451321026868654,24.336813051583764,534.7235300915654,1611.2027333167673,1447.668060804788,9.302415319882705,4.130059664556393,2,0,383.0068276538456,2007.6360048543086,274.83801427370054,4119.22030367335,5350.103219578479,129.26139627290422,27.78139477046185,6.1151308601681595,1.1917066190813939
92,Ha Lejone,2023-01-31,maize,7.777488566378486,3.526084349123086,71.78584112227608,30.24473405459815,77.22487482627795,11.401976575130927,547.9188180878067,0,7.121689592944183,28.648276538814915,27.726922355748247,30.00911960564532,205.93008582724275,4.751813053512869,62.910755485222936,69.39466557702212,1.342423402927002,0.8825856528099885,0.31446677978445803,0.4755506826245669,35.836157307167014,2.818916918236087,21.023765859487593,569.6951473335987,4639.893557143605,1202.6542200297083,14.219294169667984,2.7908348324120884,1,1,395.45479987217124,2496.235671762087,660.386713614567,2600.395861142687,7411.553090948439,260.7729014255058,40.028564511761275,19.916409651996375,0.7161128280031649
93,Thaba-Tseka,2023-02-28,maize,9.318111199378237,4.573149238450711,56.729966148737,30.565186407772792,63.63651392854965,13.233649772659511,593.2117977499252,0,5.505904453868135,20.00895961220397,31.247041940966888,36.76191783773847,276.6256378294844,3.3345889390300942,52.492903519470815,70.68362946726373,0.8896755724572185,0.6119775248599575,0.7009381735671232,0.6185668314263331,30.544643689022624,2.816256549610082,7.499015227017452,330.0496520168226,3199.6794321036573,1344.702597276079,9.644387691583441,4.51854988530865,2,5,419.48449793847135,2442.3373924053963,209.63160213892178,5064.910795224586,5604.22305887371,366.11124064936746,27.16476055814268,27.274160263323463,1.3262515248208744
94,Mokhotlong,2023-03-31,maize,3.3181033567713216,2.7742309901699262,149.5403719505169,34.19864025880119,46.15147533088267,8.648759046567092,587.9598511836234,4,6.300773427638053,12.174575703983479,66.84209501221844,28.232143770597684,254.0721941968176,3.317846067787588,68.4632950775229,57.2330883292267,1.654829365300769,0.5371246827666116,0.6826414988073313,0.48062926799379435,25.933249963826757,1.540269315791483,16.00589959729615,308.3471834590706,1923.4520918602022,1541.7954250821524,2.755136361406809,2.7797858431582183,0,4,419.62973781008037,1876.751266645146,1161.4857883283428,4431.966750491531,7137.048213557419,422.22096815563793,31.969697410010603,28.66077662291442,0.9902026594229758
95,Thaba-Tseka,2023-04-30,maize,5.959728344937991,1.7227156014930265,190.49983602233556,19.30372508669198,80.44145298821131,14.368884226700835,571.4841951477733,3,6.1537509902677705,12.182629099014884,61.52707951852179,19.92414159030544,101.03249007114114,4.99734884353062,124.31379425615165,33.389975979301454,1.5773842964033187,0.59077221426705,0.7106257256332353,0.6938162274346744,22.9284892326611,4.344141729684251,21.586735572848113,328.08232064305844,1608.5398342646,1539.910859845935,3.4390631932810707,6.199407380060537,0,9,415.70027195877924,679.5768684663693,1425.9711498402098,3804.0544998257046,7562.6001061561565,348.9077178451958,27.65894710586941,19.166586030311898,0.7656449297677064
96,Semonkong,2023-05-31,maize,9.325631381709389,0.6048513964284918,118.40657190257551,18.12489914136959,74.63957815017531,9.557859120729702,580.560664547665,1,5.572693821704723,28.902808931781696,31.807691703612647,39.18141167413613,109.07288598143911,1.3753551538499238,113.07202518913869,46.39389332973123,1.7961151655806271,0.27018818873129896,0.217032406714291,0.12375092865654252,20.969944307532426,3.3228796900043793,16.593069817439712,211.6273133959937,3860.335887852698,1394.2176426317687,7.106062008008676,8.167165760308135,0,5,412.5981076953047,1502.971516501911,264.9297173983489,2710.923252753527,6173.654918639457,192.21910881809157,47.50014770200541,21.997085972600566,0.7818584238016523
97,Ha Lejone,2023-06-30,maize,3.7388467663607132,4.651634049563672,139.01199948440555,20.798186684499818,55.381318074820456,16.14933159662099,339.63095745592557,4,5.661959434864173,27.498489620276455,62.79939677482326,30.27768902052563,170.5422202210362,2.3933179863141305,88.85046533964487,30.785134416482236,1.889594475467578,0.21436017689299014,0.33321545712233147,0.12306551818037277,28.350593110051914,2.09424341696109,8.52320673724863,577.1421438508098,3282.31138755521,1403.627515704991,6.569349485730371,5.167842460124544,2,1,393.0316268220639,508.9726784580102,229.52020276532343,5984.82959459304,5471.4549868099075,345.765764385274,47.697882919692184,19.604348856077074,1.0709296494334568
98,Thaba-Tseka,2023-07-31,maize,3.9809551467922297,1.9078611598837971,128.15807820223495,26.189988720059034,67.49056365848621,16.17540109340439,367.3340155861489,3,7.238317410523525,19.051551132084228,42.9070053315189,34.847572128191175,203.70493388915858,2.2003431769596884,116.6411826677644,90.92105423848528,1.1567332853472387,0.5430139705463287,0.6151568441955722,0.4630507611131749,36.28904549846479,2.8577135673574703,12.063127089964487,212.54136902957987,1920.9334524515739,1459.299706712297,10.028407439181382,7.393578581475654,0,6,382.23699006274325,810.964950288389,1425.6508562073475,4897.732063372331,7039.872667288657,188.71611149969704,49.620761020838316,14.06530864150509,1.041067459862734
99,Mokhotlong,2023-08-31,maize,3.6037478106723952,1.96966305031245,85.44385183989793,32.10498067792051,42.52361699543373,12.707398392832907,325.05702770559265,3,7.342977852155096,13.761405117589753,61.93766337386915,19.92801839249157,267.4955028640675,4.099585851937473,100.98165897542947,60.45627463049911,2.4268301765113622,0.829949909299772,0.40423731482862824,0.4114663675066377,26.965225472956483,2.227269967721858,12.769234796160845,338.506160979486,2840.1175130454567,1407.8592887400082,12.794569022520099,7.501758034979562,2,2,383.8771731583845,1759.0621800214085,906.6530133824226,3050.5063035021803,6593.537715424567,334.1851093672978,18.425836220897686,29.652301281652196,0.785233624178785
100,Mokhotlong,2023-09-30,maize,3.7020875369950943,1.4228238690273345,85.34175722999478,34.717074473671914,89.95203172507783,18.272921003806502,384.80577655773436,1,6.907443006639616,25.156876597564565,62.10083912077018,39.611702715701725,218.65403783862712,1.8376353689983174,57.242204190402816,95.46002311895774,1.8012744240251044,0.7972714910449625,0.782719624680311,0.5666999973802315,39.75212207851165,2.378149826133293,11.27578843277162,215.13582884866537,1915.212693711996,1530.9754761450938,9.512258566983379,0.5366393466273814,1,2,415.3665769501548,678.0947748323408,592.4550711400382,3156.4842600269258,6219.095944971494,333.01444777484556,31.321346121588522,28.68410793339886,1.2657885242496167
101,Semonkong,2023-10-31,maize,2.3563856387202424,4.790174623006446,154.33701662466564,17.935238510367956,43.265534301100445,14.059790771598175,393.93852011913475,4,7.043845294135022,18.662705239161287,61.22525278139479,11.533764437912359,157.44290983561493,4.611832613436896,53.8908110373036,82.67233225872616,0.9823825428121351,0.34389699285629577,0.2660975320165244,0.40949717714640244,37.87318090428748,2.9268519620514475,6.381491727017825,558.3590015054297,1337.5804916429197,1602.9795619027102,4.481824155785971,5.950242297128337,0,1,413.3591223154898,2232.4171729304962,525.2007640174813,4877.476301428665,4324.360234965266,173.1136612214723,30.86611885527908,14.388982083677611,1.022462966191174
102,Semonkong,2023-11-30,maize,5.373890150203664,3.2600571799594906,145.39119606033665,28.26145565513704,44.15810782830611,19.571501911912044,332.08955962059224,4,6.184099670139732,11.744102937141168,20.026689148126962,37.22072582900722,274.3766448094996,3.319934170343672,80.23855985543292,87.03188087362042,1.9279685123779167,0.44975853259258075,0.21611277176107263,0.3860252222424688,31.235716256519456,1.951676827466179,13.139651322662491,582.5107112511929,1524.0555417559376,1692.8092429645321,1.4222855750424868,1.1335840671390018,0,9,387.1981348259545,2328.535388923383,879.4513823947775,2979.119444920483,4519.188858531771,496.3438232405328,10.287003431701036,21.632853824208475,1.104303641450826
103,Semonkong,2023-12-31,maize,8.19784714953364,2.427195611327454,50.17862460181712,31.149325184145923,67.84314575571699,18.88760452757227,682.8653307704212,3,6.796512588839896,14.264936303447026,55.725016832868974,20.401804319471424,154.6832939529234,2.1903403107732924,142.7808079502427,65.37462113934248,2.269089351637151,0.36013982477257617,0.38041267746206153,0.203508799088915,39.73867800555958,1.2364306255570114,19.43581128168422,457.53341312812756,3478.310852466918,1593.6243946812638,13.74787885797484,8.302309860186048,1,5,397.09082945300617,1038.1004202569509,1157.6254861538641,5504.271148930853,4331.444969226328,394.69217737405427,45.89759230316831,11.512444937907114,1.0542206962225387
104,Qacha's Nek,2024-01-31,maize,3.1068215112073485,3.4658807006179697,77.42875816911246,17.54487589258875,73.00297804183168,11.545778208532717,360.19553169427047,0,7.349504909223568,20.64121033395466,35.31217763581151,10.458343178436625,243.37914447743236,3.394223061280581,61.56380651476921,95.50205084013092,0.9105206885848456,0.8495481608848616,0.7838560909485319,0.6566868545987525,33.74139304821355,4.861166451251951,16.051410261318324,393.0970038856665,4379.98496011574,1736.224022021503,13.526555446602389,6.733368239851253,1,2,404.361394696813,791.7399331892678,994.5637747928553,4524.819318280676,6295.3548545626745,197.67795751618223,41.30067408110373,15.04649552109121,1.2987180552855535
105,Ha Lejone,2024-02-29,maize,5.557604445861688,1.179472098123911,166.1904745036642,28.868095589355633,73.16877294175396,17.879096023196396,568.0952232731318,1,7.382064615374124,20.207740920002003,39.212958904814506,24.76378364065059,149.61518879779535,3.4627884990894207,119.16729191206684,31.40759370651803,2.190573604961763,0.38901383289645397,0.5407385500670907,0.5098554916416235,39.9239775348987,1.2148537051895243,11.128181652173932,228.8801885318235,4013.792674159122,1398.1519458665462,8.29696653283792,3.8528415754070235,0,2,412.4320733412165,1640.128255766118,1190.9242376946997,2238.71795745945,4155.46611736877,223.2583221248596,37.66043527605,15.503921432561716,0.9055095342757572
106,Semonkong,2024-03-31,maize,3.6717989642856654,3.0252055096723858,162.62314206461326,26.058958593436596,76.60290774193348,13.549708933007926,661.7515165521579,3,5.757051726004896,21.81579647853203,55.10475690605135,38.44113266518272,134.78942120782546,3.2008726942733783,133.20742775222118,83.85316271972304,1.8928236521294337,0.6909193101932368,0.22454066674801598,0.6933152943034959,35.505141144078955,1.615516318751418,17.0575953974155,472.7363178189283,4042.51121092663,1501.1327542129736,0.34908247438042495,7.227043446031014,2,4,412.0417282899167,2294.4454310741075,1071.0470788277862,4619.348909094388,7855.6393368398485,337.06457364401166,45.11591871705737,26.423025462485388,0.5562791848510451
107,Mokhotlong,2024-04-30,maize,3.5351303208010005,1.203126195737426,156.7525954957918,26.548421165850815,83.3323880544639,19.92240290976071,601.9583451527167,3,5.842241974093157,20.44130974042208,40.112637375989785,36.76305807332501,147.01702607356845,4.018360514394034,80.41416824934208,22.49453971046303,1.5547193991127226,0.8887089425175723,0.5748339607679198,0.2977636486757566,27.29817822543221,3.7399368508152366,9.871723369209096,233.1848999887569,1409.4979397799973,1758.314774806108,5.985098737251518,6.724807860937622,2,6,391.52908322077644,577.37910059049,800.3649235228232,5983.497105182602,6232.475392199745,126.62826740041405,36.96648897809162,22.149270881738367,1.2227216390147626
108,Thaba-Tseka,2024-05-31,maize,3.529420601850158,2.2343922934503793,75.5815143665853,32.56867927724456,72.47058380437252,19.609447158960386,374.87065078425155,2,7.388034347299476,28.614007903057043,59.468444521259485,37.37771467366629,222.26553597756424,1.4390441217410124,112.27423707581445,27.56911798998601,0.7653007351104661,0.6244131296127422,0.5035742296236216,0.1073033365284061,39.699001112750516,4.077692902828904,7.458083680508743,233.07142749882178,1104.8349097286962,1275.2540035056381,14.241510285685745,5.141723084337663,1,5,408.5286210502519,2985.0796493388707,1155.8202940661324,3962.4830518854983,7915.38038728336,364.21742345046886,14.349359680480482,17.803713539349463,0.955804842946058
109,Mokhotlong,2024-06-30,maize,9.29817377512967,4.407082306912674,126.54922907022313,31.7174432044371,62.10162946564475,9.674216587870022,697.8265200553858,0,6.389254601103495,27.254096838070524,29.41944988980808,17.925365069151848,288.29759003675343,1.1839421056691624,75.00255254436999,50.49309368231728,1.6910844731118033,0.363123035938155,0.7828578856485848,0.47047105165084524,29.256721246038587,1.6882811483094877,19.81331186773363,273.5646990700943,1968.1408603854065,1453.423289481391,8.597571012034216,3.2630996374386436,1,2,392.2246449017054,1845.9689266099958,389.5917428931293,2353.8452207969317,5071.61623783833,119.80780483474254,11.66243080654727,6.627162170330665,1.1270947332233257
110,Mokhotlong,2024-07-31,maize,5.568238472480517,2.6248070404442654,142.77185561906373,15.28779043583069,45.60065237062369,19.070717678915393,378.6397491388413,3,6.8730936320312965,23.238998273977856,32.43755439603882,38.027027679881286,200.6843617523319,3.025042414163065,100.74530032114586,97.73747731906,1.2163851011781908,0.7929809569345359,0.7100840289463808,0.11865605195284096,27.54424984065018,1.6277089878776922,9.888612929692083,554.4384519765805,1339.2456586600265,1723.3840179644767,6.843953629958072,9.302354485867433,0,2,411.4274382530225,1572.9321742164777,1404.738408504751,2212.8338815173292,5954.120726376351,119.57480545003475,32.90018431371045,13.344482517306751,0.7019745869211977
111,Semonkong,2024-08-31,maize,5.833978480278315,2.894634865790927,76.37913381339999,27.137354266912965,79.12205942378291,11.052520185381962,548.0440831243815,2,6.583351747964819,17.644111220471146,61.68423210589526,37.23733364259744,157.54614420821096,3.0938501115753168,142.1030464783607,48.16746514287598,2.0396773266508617,0.4952928726815201,0.5966797111384978,0.3462704372279551,24.112529815153447,1.0982239239686638,15.799853020850353,216.51712477504094,2228.1456783813614,1717.2581650577881,9.474568265921416,6.247797437345101,0,0,410.4017576866698,1714.4706922864336,1134.1750311534604,3084.827119020154,6025.729299149522,461.1270144089834,35.69446799776927,26.798604022095443,0.8076096924439531
112,Thaba-Tseka,2020-01-31,barley,9.634783807987752,0.7822816871378566,191.87853962154486,27.897392248345334,84.01572646754374,17.946683586457265,531.6351152645086,4,6.205979957432401,10.47516609662015,60.86082128758766,32.36010614824533,289.5317316204553,2.1507846230811043,127.10140791059405,79.38498415226924,1.2263991196476338,0.25793643312372583,0.5647791311912367,0.5860329343243883,38.25606155662527,2.247991135350082,11.123439561520845,509.24132621022545,3975.5078900507606,1329.8003403168232,11.347224241860307,6.503014614035114,0,5,385.42164304810865,2433.5543441189,954.1274278676815,2790.0422216053717,6334.493418993883,235.7122670955023,48.20495453146477,25.43565501726203,1.126181807740629
113,Mokhotlong,2020-02-29,barley,4.150861136732359,4.29708778494177,71.54625243817844,28.165138901758812,52.04012975805709,12.85386514061572,540.0180551816399,2,7.008471642717316,24.006478342434562,58.980201782830875,27.06403485623328,224.99397882493142,1.7171396139937243,69.19461607590273,56.85292862989119,2.1301276949344716,0.6800357831505089,0.3706822875821334,0.31584613047712956,39.71361672462711,4.94861742525053,17.52589287338057,382.1105740231893,2265.496216749093,1392.830469119036,1.1602410981333466,3.3923674194767743,1,5,413.860315548896,1706.0126859881864,769.7081146995218,2352.5165369304386,6599.192246378574,300.266901903292,39.39294885493055,6.802358791748739,0.6609860247601705
114,Thaba-Tseka,2020-03-31,barley,5.266936398825514,3.6006492245239308,185.4571838650739,19.531174065369797,47.30845851680322,8.613152292198858,399.82181494365744,0,5.854637384571421,20.46610529627785,55.96889686849272,24.882262940235382,108.21165080455692,1.287892722913928,64.17439264331134,81.90137057141504,2.4520466876020297,0.6970317552560503,0.6618898377399487,0.4398555593581668,27.580739186870517,2.3572455334822022,12.75992805665476,397.2636265445286,1452.78899054271,1677.6144664509022,11.54458554721597,2.115398146138083,2,4,388.5425070419957,2273.288609422656,784.5539818976024,5206.4286211179915,4078.1052818744815,450.04616955404265,37.1409118827578,25.91046909517196,1.4872507020886747
115,Semonkong,2020-04-30,barley,2.5520003579196056,1.5541956865980187,90.64319771837037,27.672546711109398,87.94696284941429,8.05133453965626,459.20675243632,2,6.0552796180848825,17.026246297122842,52.892508042416665,20.01976219339933,136.15240415384568,3.5937808059348875,109.46521821582252,44.90208716146371,1.6194527211768996,0.331978519408845,0.3261026112215132,0.25209043458292446,37.00931564684603,2.4222028949729495,11.545035875456405,557.1682693094665,1023.0237385343477,1446.2658572160003,8.095024957693948,0.45990901372229587,0,4,388.47801232606685,2062.551624038102,1165.3144572253127,2517.88436403015,5112.333281399774,290.1996656898926,44.57010686526908,19.72758290386051,0.5590550298103742
